matrix_name,clones,time,accuracy
0,1.0,0,0.837393432549
0,1.0,0,0.68921785518
0,1.0,0,0.458594863512
0,1.0,0,0.258349724677
0,1.0,0,0.25862582854
0,1.0,0,0.185509010687
0,1.0,0,0.0811986486996
0,1.0,1,0.0723636228033
0,1.0,2,0.0215190737064
0,1.0,2,0.0112938112081
0,1.0,2,0.0105165043638
0,1.0,2,4.39627075712e-17
1,1.0,0,0.861765789977
1,1.0,0,0.852994653127
1,1.0,0,0.548923616523
1,1.0,0,0.491376448606
1,1.0,0,8.08203353198e-17
2,1.0,0,0.36034852258
2,1.0,0,0.128688964205
2,1.0,0,0.0137826919238
2,1.0,0,0.0106110098894
2,1.0,1,0.00411874725968
2,1.0,1,1.48918671355e-15
3,1.0,0,0.452051377828
3,1.0,0,0.408713969887
3,1.0,0,0.306306785435
3,1.0,0,0.186604221486
3,1.0,0,0.223144381488
3,1.0,0,0.139651508187
3,1.0,0,0.0410551385208
3,1.0,0,0.0322539179869
3,1.0,1,8.04373039115e-17
4,1.0,0,0.617058195173
4,1.0,0,0.408274912386
4,1.0,0,0.468523240862
4,1.0,0,0.0737673036049
4,1.0,0,0.00536890644383
4,1.0,0,0.0
5,1.0,0,0.782474386731
5,1.0,0,0.656207836972
5,1.0,0,0.470819396688
5,1.0,0,0.208811455402
5,1.0,2,0.18435089279
5,1.0,2,0.18263563645
5,1.0,2,0.201165087443
5,1.0,2,0.0537782000398
5,1.0,2,0.051170637935
5,1.0,2,0.031787556317
5,1.0,2,0.021433617908
5,1.0,3,0.00367689466778
5,1.0,3,4.49360806055e-17
6,1.0,0,0.193771720845
6,1.0,0,2.30427152009e-15
7,1.0,0,0.89307841717
7,1.0,0,0.598603163916
7,1.0,0,0.30901178976
7,1.0,0,0.222128893979
7,1.0,4,0.170234953706
7,1.0,4,0.16915795483
7,1.0,4,0.0918033133395
7,1.0,4,0.0871938011235
7,1.0,5,0.0911208988691
7,1.0,8,3.41221755238e-16
8,1.0,0,0.646825157631
8,1.0,0,0.605971529007
8,1.0,0,0.422760572064
8,1.0,0,0.308959259066
8,1.0,1,0.126890534514
8,1.0,1,0.170997930139
8,1.0,1,0.100028664306
8,1.0,1,0.121165141885
8,1.0,1,0.0213900648318
8,1.0,1,0.0139469913918
8,1.0,1,0.0139282011174
8,1.0,2,0.000723728204479
8,1.0,4,1.1665941973e-16
9,1.0,0,0.52380037706
9,1.0,0,0.346086619839
9,1.0,0,0.17069424373
9,1.0,0,0.0965686647714
9,1.0,0,0.0995751227524
9,1.0,0,0.0887427193235
9,1.0,0,6.1729030507e-17
10,1.0,0,0.378619531844
10,1.0,0,0.0846496250741
10,1.0,0,3.01581479908e-15
11,1.0,0,0.752723274151
11,1.0,0,0.721792967927
11,1.0,0,0.430027747135
11,1.0,0,0.380338763044
11,1.0,0,0.356234678976
11,1.0,0,0.267171650224
11,1.0,1,0.210935091745
11,1.0,1,0.196540372767
11,1.0,1,0.0946312173858
11,1.0,1,0.0602425226828
11,1.0,1,0.0607164365813
11,1.0,2,0.0423157980843
11,1.0,2,0.0191041474493
11,1.0,2,9.3318919701e-17
12,1.0,0,0.969554747735
12,1.0,0,0.940549168656
12,1.0,0,0.800917965939
12,1.0,0,0.692855548083
12,1.0,0,0.321065892647
12,1.0,0,0.19750372905
12,1.0,0,0.02481015591
12,1.0,1,1.99560649042e-16
13,1.0,0,0.539469532887
13,1.0,0,0.516423123128
13,1.0,0,0.307660372976
13,1.0,0,0.232712965152
13,1.0,0,0.0197286188807
13,1.0,0,1.07153424247e-15
14,1.0,0,0.335209922098
14,1.0,0,1.19544918408e-15
15,1.0,0,0.471793942112
15,1.0,0,0.38845858276
15,1.0,0,0.353199062087
15,1.0,0,0.236685732846
15,1.0,0,0.117497674351
15,1.0,0,2.93365658322e-16
16,1.0,0,0.531520638103
16,1.0,0,0.512409227865
16,1.0,0,0.215910404362
16,1.0,0,3.3659262186e-16
17,1.0,0,0.772397395691
17,1.0,0,0.667313498057
17,1.0,0,0.499347272581
17,1.0,0,0.465303399873
17,1.0,0,0.401221159462
17,1.0,2,0.324461784765
17,1.0,3,0.3167307099
17,1.0,3,0.290453395416
17,1.0,3,0.279419019845
17,1.0,4,0.247459766829
17,1.0,4,0.0848399224387
17,1.0,4,0.0779510856448
17,1.0,12,0.0472907671062
17,1.0,13,0.00429177158771
17,1.0,415,0.00311446384944
18,1.0,0,0.754757657853
18,1.0,0,0.731188200742
18,1.0,0,0.60997803122
18,1.0,0,0.582218058283
18,1.0,0,0.558419148846
18,1.0,0,0.518553534543
18,1.0,0,0.19538563881
18,1.0,0,0.151044359431
18,1.0,0,0.0302454981731
18,1.0,1,5.15056709227e-17
19,1.0,0,0.633777667449
19,1.0,0,0.615971803161
19,1.0,0,0.134213818362
19,1.0,1,0.105823987546
19,1.0,3,0.114358098418
19,1.0,7,0.12566742571
19,1.0,9,0.0726596762314
19,1.0,10,0.0731513775677
19,1.0,10,0.0725410162869
19,1.0,21,0.0769333875934
19,1.0,22,0.0967025883373
19,1.0,23,0.0897890782742
19,1.0,24,0.0535659521766
19,1.0,25,0.00732715769222
19,1.0,32,0.00746594215887
19,1.0,33,6.06479374059e-17
20,1.0,0,0.670477998662
20,1.0,0,0.504332423511
20,1.0,0,0.362506068585
20,1.0,0,0.368424717684
20,1.0,0,0.257951226402
20,1.0,1,0.149439968251
20,1.0,1,0.122133188456
20,1.0,1,0.110585847872
20,1.0,2,0.0812709414718
20,1.0,2,0.0886276877325
20,1.0,3,0.0204437616266
20,1.0,3,0.0197397664078
20,1.0,3,0.01968210595
20,1.0,5,0.0164958788176
20,1.0,5,0.0127778346629
20,1.0,11,0.00552829945107
20,1.0,13,0.00165425425979
20,1.0,23,7.53320957439e-17
21,1.0,0,0.627652217417
21,1.0,0,0.735495747468
21,1.0,0,0.405184933272
21,1.0,0,0.314763610863
21,1.0,0,1.31238114879e-16
22,1.0,0,0.410272733334
22,1.0,0,0.39514700855
22,1.0,0,0.266803091826
22,1.0,0,5.42512315683e-17
23,1.0,0,0.723956992651
23,1.0,0,0.675188456718
23,1.0,0,0.101484830545
23,1.0,0,5.1387821403e-17
24,1.0,0,0.518331933135
24,1.0,0,0.46475325557
24,1.0,0,0.296395339573
24,1.0,0,0.206878665783
24,1.0,0,0.164076124952
24,1.0,0,0.0591337670116
24,1.0,1,0.0132640671125
24,1.0,1,0.00397922013376
24,1.0,1,2.38578908008e-15
25,1.0,0,0.959181982614
25,1.0,0,0.904208470363
25,1.0,0,0.753028973117
25,1.0,0,0.271672427829
25,1.0,0,0.356484229121
25,1.0,0,0.126717896922
25,1.0,0,4.59365819708e-17
26,1.0,0,0.612978777958
26,1.0,0,0.437343691068
26,1.0,1,0.43819080256
26,1.0,1,0.451312413658
26,1.0,1,0.484676158312
26,1.0,1,0.26467971705
26,1.0,1,0.141933810288
26,1.0,1,0.12503915451
26,1.0,1,0.121730339683
26,1.0,1,0.117177088443
26,1.0,3,0.0793235590482
26,1.0,4,0.0400860474902
26,1.0,4,0.039746501282
26,1.0,5,0.0229941085975
26,1.0,6,0.0138269623312
26,1.0,8,0.00840881845228
26,1.0,37,0.00617401661769
26,1.0,71,0.00520642288192
26,1.0,544,1.37753149875e-16
27,1.0,0,0.608681940628
27,1.0,0,0.548063884926
27,1.0,0,0.443055688961
27,1.0,0,0.350075730589
27,1.0,0,0.331158731273
27,1.0,1,0.220646444623
27,1.0,1,0.235793501879
27,1.0,1,0.172772741327
27,1.0,1,0.176522398358
27,1.0,5,0.0568247037807
27,1.0,5,0.0416893786718
27,1.0,6,0.0456447887174
27,1.0,6,0.0304970170535
27,1.0,6,0.0304952415483
27,1.0,6,0.0217025912058
27,1.0,6,0.0216819805806
27,1.0,7,0.017239844722
27,1.0,7,0.0172138915673
27,1.0,10,0.0112917266748
27,1.0,26,5.66062879415e-16
28,1.0,0,0.878888822207
28,1.0,0,0.854603835862
28,1.0,0,0.679995864194
28,1.0,0,0.433395346546
28,1.0,0,0.209949978383
28,1.0,1,0.0684033499114
28,1.0,2,0.0579122890055
28,1.0,2,0.0281511167465
28,1.0,2,0.0142950638798
28,1.0,2,0.00869756778305
28,1.0,6,2.57393706879e-16
29,1.0,0,0.471335824853
29,1.0,0,0.465299941415
29,1.0,0,9.29407367136e-16
30,1.0,0,0.586836255317
30,1.0,0,0.372899244579
30,1.0,0,0.29650602955
30,1.0,0,1.01418890973e-15
31,1.0,0,0.613706310026
31,1.0,0,0.602672074962
31,1.0,0,1.87386394384e-15
32,1.0,0,0.826118184776
32,1.0,0,0.772185703391
32,1.0,0,0.690221018822
32,1.0,0,0.776834847414
