matrix_name,clones,time,accuracy
1,1.0,2101,9.57081192924e-17
0,0.8,162,0.994041301819
0,0.8,163,0.989194980111
0,0.8,194,0.930994195703
0,0.8,241,0.899970727942
0,1.0,393,0.994041301819
0,1.0,394,0.989194980111
0,1.0,442,0.92542750224
0,1.0,521,0.897453246097
0,0.8,10818,0.893374731302
0,1.0,18232,0.861554434497
1,0.8,142,0.925116377587
1,0.8,142,0.792458870163
1,0.8,150,0.790465912811
1,0.8,156,0.758686054621
1,1.0,159,0.802690258522
1,1.0,168,0.589448204573
1,1.0,176,0.59816218001
1,1.0,463,0.520878227865
1,1.0,859,0.501110403284
1,0.8,1044,0.688789004276
1,0.8,1417,0.561617746042
1,0.8,1418,0.550272630251
1,0.8,1877,0.452964549774
1,0.8,2252,0.315155367542
1,0.8,3082,0.32932664994
1,0.8,4170,0.258182728438
1,0.8,4170,0.249993671724
1,0.8,4170,0.215837810731
1,0.8,4695,0.171040221536
1,0.8,4832,0.183559969473
1,0.8,4832,0.160932686861
1,0.8,8773,0.137763399849
1,0.8,8773,0.0982791175165
1,0.8,8773,0.0509146605876
1,0.8,8773,0.0432051222848
1,0.8,8773,0.04241517742
1,0.8,8773,0.0346615080062
1,0.8,8773,0.0345782205884
1,0.8,8773,0.0270775373791
1,0.8,8773,0.0160574116192
1,0.8,8773,0.0184428739206
1,0.8,8773,0.0130284280851
1,0.8,8773,0.00734833257776
1,0.8,8773,0.00240141587508
1,0.8,10974,1.1932889149e-15
2,0.8,232,0.892517113394
2,0.8,233,0.663033660398
2,0.8,240,0.60057729041
2,0.8,246,0.406993417289
1,1.0,13394,0.350710437007
1,1.0,14046,0.31683239588
1,1.0,14220,0.305781900768
1,1.0,14272,0.176609632204
1,1.0,16424,0.0928252326664
1,1.0,16424,0.0628809359781
1,1.0,16424,0.0643540923189
1,1.0,16424,0.0632857969948
1,1.0,16424,0.0412674217526
1,1.0,16424,0.0342870387805
1,1.0,16424,0.0327079542103
1,1.0,16424,0.0325631992661
1,1.0,16424,0.0168579394431
1,1.0,16424,0.0118831996654
1,1.0,16424,0.00764616244945
1,1.0,16424,0.00570001237609
1,1.0,16424,0.00129676457255
1,1.0,16424,0.000336198222512
1,1.0,16424,8.08999905493e-16
2,1.0,259,0.892517113394
2,1.0,261,0.668608519199
2,1.0,280,0.58854329448
3,0.8,104,0.9423640548
3,0.8,105,0.917368033205
3,0.8,112,0.617349340065
3,0.8,1245,0.555745592076
3,0.8,3936,0.400994404783
3,0.8,5476,0.348563407596
3,1.0,363,0.9423640548
3,1.0,364,0.936532528834
3,1.0,366,0.911376581953
3,1.0,380,0.737116177924
3,1.0,391,0.699539858969
3,0.8,17385,0.22872133098
3,0.8,17851,0.217698189974
3,0.8,21600,0.186668531507
3,0.8,21600,0.180540550173
3,0.8,21600,0.188010621061
3,0.8,21600,0.145955893543
3,0.8,21600,0.145300654556
3,0.8,21600,0.144703417541
3,0.8,21600,0.139944866611
3,0.8,21600,0.133273277364
3,0.8,21600,0.153747847148
3,0.8,21600,0.126466432532
3,0.8,21600,0.120174019849
3,0.8,21600,0.113060240126
3,0.8,21600,0.112148876837
3,0.8,21601,0.113314517831
4,0.8,196,0.871856878296
4,0.8,197,0.714771548395
4,0.8,222,0.504298526349
4,1.0,217,0.871856878296
4,1.0,217,0.823505802745
4,1.0,235,0.764799143166
4,1.0,250,0.727237688959
4,1.0,663,0.651482926234
5,0.8,40,0.88280388354
5,0.8,41,0.875846232832
5,0.8,47,0.548505967435
5,0.8,408,0.504056765975
5,0.8,745,0.466285967049
5,0.8,998,0.379479943523
5,0.8,1230,0.352433399714
5,0.8,1653,0.316283070156
4,1.0,18163,0.660512849151
5,0.8,2148,0.310744450549
5,0.8,2505,0.209458616113
5,0.8,2603,0.187143953007
5,0.8,2603,0.111896315924
5,0.8,2677,0.0596472047492
5,0.8,2930,0.019736521863
5,0.8,2984,6.17974861798e-16
6,0.8,160,0.971749093058
6,0.8,160,0.95397945152
6,0.8,181,0.939176963207
6,0.8,203,0.939166970479
5,1.0,140,0.993863132817
5,1.0,141,0.987774684931
5,1.0,151,0.975748304375
5,1.0,152,0.503564595308
5,1.0,1210,0.553694303755
5,1.0,2368,0.441308266758
5,1.0,2678,0.287140107047
5,1.0,3334,0.365861350785
5,1.0,3976,0.307039669157
5,1.0,3986,0.2625196312
5,1.0,4007,0.224452008342
5,1.0,4020,0.215739333038
5,1.0,4254,0.131618631576
5,1.0,4287,0.130070335403
5,1.0,7312,0.0904892382038
5,1.0,7312,0.0724315596951
5,1.0,7312,0.0696857963609
5,1.0,7312,0.0639968475326
5,1.0,7312,0.019736521863
5,1.0,7769,6.14558995822e-16
6,1.0,540,0.971749093058
6,1.0,541,0.95397945152
6,1.0,564,0.951244084698
6,1.0,666,0.756150272027
7,0.8,197,0.907953791687
7,0.8,197,0.894147009541
7,0.8,217,0.78654536264
7,0.8,233,0.868123339881
7,1.0,431,0.987481031126
7,1.0,433,0.962189844685
7,1.0,489,0.49991757591
8,0.8,246,0.92204790581
8,0.8,247,0.767233516163
8,0.8,280,0.757923044119
8,1.0,806,0.90375940671
8,1.0,808,0.731274854558
8,1.0,1112,0.643015571615
9,0.8,185,0.990181570885
9,0.8,186,0.96049150175
9,0.8,206,0.684390437094
9,0.8,236,0.673808979632
9,1.0,299,0.990181570885
9,1.0,300,0.891485892871
9,1.0,330,0.745225518759
9,0.8,11650,0.672163378021
9,0.8,11657,0.65665218773
10,0.8,359,0.98644084319
10,0.8,360,0.968703290306
10,0.8,371,0.677925490603
10,0.8,383,0.569744300409
10,0.8,837,0.442056498477
10,0.8,1089,0.426575883198
10,0.8,1821,0.35766749064
10,0.8,1823,0.34538380116
10,0.8,3116,0.350611686783
10,0.8,3153,0.356720835409
10,0.8,3153,0.305135880955
10,0.8,3171,0.152252277155
10,0.8,3234,0.124752306575
10,0.8,3300,0.109230476533
10,1.0,411,0.98644084319
10,1.0,412,0.954699744298
10,1.0,433,0.65444558023
10,0.8,21600,0.0876385353556
10,0.8,21600,0.0730066145306
10,0.8,21600,0.0790540255621
10,0.8,21600,0.0588051054249
10,0.8,21600,0.0446800859131
10,0.8,21600,0.0450060801187
10,0.8,21600,0.0554391669356
10,0.8,21601,0.033662028258
10,0.8,21601,0.0273102268913
10,0.8,21601,0.026102427412
10,0.8,21601,0.025922030081
10,0.8,21601,0.0246462952076
11,0.8,138,0.6883963165
11,0.8,153,0.625113465822
10,1.0,20828,0.613743279276
11,1.0,312,0.785877081634
11,1.0,313,0.670707336672
11,1.0,331,0.535729090587
12,0.8,229,0.938629477805
12,0.8,242,0.829128035969
12,0.8,261,0.802805890907
12,1.0,373,0.938629477805
12,1.0,407,0.824116298255
12,1.0,474,0.772080489194
12,0.8,12659,0.778554869592
13,0.8,145,0.601625166411
13,0.8,165,0.464411909157
13,0.8,176,0.495239706522
13,0.8,1454,0.458955969568
13,1.0,916,0.926946393256
13,1.0,944,0.83837943779
13,1.0,982,0.77668864451
13,0.8,13994,0.421298606268
14,0.8,362,0.994482167883
14,0.8,363,0.977053498747
14,0.8,370,0.699774413522
13,1.0,19283,0.777422905354
14,1.0,1047,0.938654410748
14,1.0,1048,0.914397824179
14,1.0,1049,0.908360150546
14,1.0,1074,0.836669513209
14,1.0,1092,0.797581272507
15,0.8,242,0.960958678081
15,0.8,295,0.837530334902
15,0.8,377,0.836635776222
15,1.0,992,0.980112978989
15,1.0,993,0.940246261658
15,1.0,1022,0.876387825139
15,1.0,1045,0.798467648459
16,0.8,499,0.805244095343
16,0.8,499,0.611516037207
16,0.8,508,0.425832111183
16,0.8,12994,0.417902104269
17,0.8,130,0.886666853466
17,0.8,148,0.807084390274
17,0.8,170,0.791402994929
17,1.0,406,0.995518553395
17,1.0,407,0.982961811741
17,1.0,473,0.870926811537
17,0.8,18571,0.730148010755
17,0.8,19093,0.662846951353
17,0.8,19755,0.738175954208
17,0.8,19772,0.616817839815
17,0.8,20007,0.586109321782
17,0.8,20033,0.537561186738
17,0.8,20037,0.583039022049
17,0.8,20079,0.56556909493
17,0.8,20110,0.433559174032
17,0.8,20304,0.362041704379
17,0.8,20355,0.367657555552
17,0.8,20355,0.35426241565
17,0.8,20366,0.35715267476
17,0.8,20366,0.359816944947
17,0.8,20378,0.251131810042
18,0.8,125,0.996600341908
18,0.8,125,0.984106172352
18,0.8,126,0.976967934898
18,0.8,139,0.926754194218
18,0.8,150,0.909581384463
18,0.8,375,0.83867271651
18,0.8,682,0.600210943521
18,0.8,1221,0.588794011046
17,1.0,17846,0.882242309222
18,1.0,276,0.996600341908
18,1.0,277,0.984106172352
18,1.0,300,0.89672164987
18,1.0,329,0.893178291665
18,1.0,1099,0.801055907071
19,0.8,217,0.981101408627
19,0.8,217,0.969171304784
19,0.8,229,0.778084668946
19,0.8,243,0.775334753741
18,1.0,19050,0.833131647655
19,1.0,232,0.988298054237
19,1.0,233,0.850018487178
19,1.0,247,0.689324427976
19,1.0,258,0.652693781263
20,0.8,67,0.983713266359
20,0.8,68,0.967152304873
20,0.8,75,0.841279485138
20,0.8,76,0.804652433714
20,0.8,83,0.714498457832
20,0.8,348,0.640559061315
20,0.8,989,0.637578171722
20,0.8,1108,0.500723337772
20,0.8,1110,0.358975822685
20,1.0,73,0.957411514764
20,1.0,74,0.940387472808
20,1.0,82,0.634438095809
20,1.0,813,0.545897877325
20,1.0,814,0.40929908855
20,1.0,892,0.352565144965
20,0.8,12983,0.25142694144
20,1.0,3212,0.398658130944
20,1.0,3639,0.292736118175
20,1.0,3646,0.296930710367
20,1.0,4427,0.0628534572111
20,1.0,4783,0.0466186263316
20,1.0,4783,0.0155376343801
20,1.0,5999,1.3868997721e-16
21,1.0,92,0.321134027249
21,1.0,96,0.250011385172
21,1.0,576,0.170023009643
21,1.0,1077,0.0166549783489
21,1.0,2655,0.00035161992258
21,1.0,2850,6.90094735957e-17
22,1.0,258,0.950006742988
22,1.0,259,0.937322518866
22,1.0,275,0.80976614442
22,1.0,287,0.689557567284
21,0.8,105,0.993724912621
21,0.8,105,0.417690845606
21,0.8,109,0.361425905943
21,0.8,114,0.313263295643
22,1.0,2652,0.622853098977
21,0.8,263,0.250536886406
21,0.8,297,0.0166549783489
21,0.8,1187,0.00035161992258
21,0.8,1964,3.19052224028e-16
22,0.8,201,0.987957839511
22,0.8,202,0.969492176355
22,0.8,218,0.724968783063
22,0.8,234,0.714420741242
22,0.8,11774,0.682451505823
22,1.0,18686,0.504394239335
23,1.0,368,0.959353777515
23,1.0,369,0.768010389322
23,1.0,370,0.755778147245
23,1.0,379,0.625656500462
23,1.0,388,0.54537358061
23,0.8,292,0.768010389322
23,0.8,293,0.755778147245
23,0.8,310,0.596066237659
23,0.8,350,0.53972428319
23,0.8,12304,0.470200570902
24,1.0,465,0.880165946223
24,1.0,466,0.544436831504
24,1.0,604,0.451104408875
24,0.8,123,0.541485563163
24,0.8,173,0.449862862468
24,0.8,327,0.449202147734
25,1.0,121,0.744134315226
25,1.0,122,0.727651081198
25,1.0,128,0.584196197252
25,1.0,134,0.298502639698
25,0.8,138,0.987795635176
25,0.8,139,0.983444613502
25,0.8,148,0.978288749299
25,0.8,149,0.696702083167
25,0.8,157,0.739389540511
25,0.8,649,0.354341323036
25,0.8,1349,0.282896608634
25,1.0,12726,0.271374796303
25,1.0,13245,0.284759491503
25,1.0,13258,0.244072196422
25,1.0,13379,0.263335974214
25,1.0,13494,0.292918159021
25,1.0,13494,0.285535084798
25,1.0,13513,0.269994753149
25,1.0,13530,0.267662717088
25,1.0,13541,0.260711414169
25,1.0,13591,0.161091779374
25,1.0,16546,0.0458468284618
25,1.0,16546,0.03332370853
25,1.0,16546,0.0153718463127
25,1.0,16546,1.80238116605e-16
26,1.0,125,0.979229673481
26,1.0,126,0.97238898591
26,1.0,139,0.884409036944
26,1.0,156,0.754500492961
25,0.8,13812,0.181521484128
26,0.8,94,0.881190075111
26,0.8,95,0.873582013876
26,0.8,99,0.77753688574
26,0.8,106,0.761452176969
26,1.0,15622,0.763746367316
26,0.8,10150,0.574616200115
26,0.8,20112,0.669092835455
27,0.8,196,0.853408621532
27,0.8,197,0.603517645122
27,0.8,211,0.754009727376
27,0.8,228,0.71688708886
27,1.0,16918,0.986056807045
27,1.0,16934,0.773887539749
27,1.0,16937,0.76362887411
27,1.0,16939,0.739137011109
28,1.0,1477,0.967877917244
28,1.0,1478,0.943329448498
28,1.0,1597,0.922590274306
28,1.0,1607,0.896802988376
28,1.0,2568,0.868478032489
27,0.8,21414,0.514372285986
28,0.8,897,0.666762669609
28,0.8,1002,0.597597871978
28,0.8,1799,0.573779976977
29,1.0,273,0.791323345122
29,1.0,274,0.629629604487
29,1.0,299,0.457706739096
29,1.0,325,0.448540109849
28,0.8,14213,0.493333427573
29,0.8,345,0.901718536056
29,0.8,345,0.580991898703
29,0.8,366,0.443987494286
29,1.0,17381,0.39282875658
0,0.4,22,0.994041301819
0,0.4,23,0.989194980111
0,0.4,27,0.848936015491
0,0.6,104,0.994041301819
0,0.6,104,0.989010615215
0,0.6,104,0.983967934434
0,0.6,125,0.916574000051
0,0.6,169,0.881960082097
0,0.4,506,0.791097408865
0,0.4,610,0.777315849162
0,0.4,700,0.605036628384
0,0.4,709,0.514326747633
0,0.4,764,0.516525194952
0,0.4,764,0.45955495299
0,0.4,766,0.421370633357
0,0.4,865,0.365854975891
0,0.4,871,0.36228674476
0,0.4,879,0.334929371631
0,0.4,879,0.33507629726
0,0.4,3934,0.344294874775
0,0.4,3934,0.321812943375
0,0.4,3934,0.311630217383
0,0.4,6088,0.301365094018
0,0.4,6088,0.292038872258
0,0.4,6088,0.29584823535
0,0.4,6859,0.287014423919
